student_id,career_id,group,relevance,similarity,stream_match,domain_match,apt_quant,apt_logical,apt_verbal,apt_creative,apt_technical,apt_commerce,marks_10th,marks_12th,avg_aptitude,tech_score,business_score,creative_score
S012,C032,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C033,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C034,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C035,S012,1,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C036,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C037,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C038,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C039,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C040,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S013,C001,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C002,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C003,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C004,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C005,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C006,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C007,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C008,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C009,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C010,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C011,S013,2,0.0,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C012,S013,2,0.0,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C013,S013,3,0.5,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C014,S013,2,0.0,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C015,S013,2,0.0,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C016,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C017,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C018,S013,2,0.0,1,1,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C019,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C020,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C021,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C022,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C023,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C024,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C025,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C026,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C027,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C028,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C029,S013,0,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C030,S013,1,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C031,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C032,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C033,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C034,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C035,S013,1,0.0,0,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C036,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C037,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C038,S013,1,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C039,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S013,C040,S013,0,0.0,1,0,80,79,70,65,84,38,79,80.0,69.33333333333333,81.7,55.8,67.0
S014,C001,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C002,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C003,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C004,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C005,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C006,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C007,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C008,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C009,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C010,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C011,S014,2,0.0,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C012,S014,2,0.0,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C013,S014,2,0.0,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C014,S014,3,0.3333333333333333,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C015,S014,2,0.0,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C016,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C017,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C018,S014,2,0.0,1,1,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C019,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C020,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C021,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C022,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C023,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C024,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C025,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C026,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C027,S014,1,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C028,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C029,S014,0,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C030,S014,1,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C031,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C032,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C033,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C034,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C035,S014,1,0.0,0,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C036,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C037,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C038,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C039,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S014,C040,S014,0,0.0,1,0,78,77,68,62,80,35,76,77.0,66.66666666666667,78.69999999999999,53.3,64.4
S015,C001,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C002,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C003,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C004,S015,1,0.25,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C005,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C006,S015,1,0.25,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C007,S015,1,0.25,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C008,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C009,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C010,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C011,S015,2,0.0,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C012,S015,2,0.0,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C013,S015,2,0.0,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C014,S015,2,0.0,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C015,S015,3,0.75,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C016,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C017,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C018,S015,2,0.0,1,1,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C019,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C020,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C021,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C022,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C023,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C024,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C025,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C026,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C027,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C028,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C029,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C030,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C031,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C032,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C033,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C034,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C035,S015,1,0.0,0,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C036,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C037,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C038,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C039,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S015,C040,S015,1,0.0,1,0,93,95,76,70,95,45,91,90.0,79.0,94.6,64.3,72.4
S016,C001,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C002,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C003,S016,2,0.3333333333333333,1,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C004,S016,1,0.3333333333333333,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C005,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C006,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C007,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C008,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C009,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C010,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C011,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C012,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C013,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C014,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C015,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C016,S016,3,0.3333333333333333,1,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C017,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C018,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C019,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C020,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C021,S016,2,0.0,1,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C022,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C023,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C024,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C025,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C026,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C027,S016,2,0.0,1,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C028,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C029,S016,1,0.0,0,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C030,S016,2,0.0,0,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C031,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C032,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C033,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C034,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C035,S016,2,0.0,0,1,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C036,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C037,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C038,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C039,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S016,C040,S016,1,0.0,1,0,98,97,85,70,93,40,96,95.0,80.5,95.19999999999999,64.9,76.0
S017,C001,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C002,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C003,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C004,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C005,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C006,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C007,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C008,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C009,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C010,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C011,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C012,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C013,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C014,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C015,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C016,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C017,S017,3,0.6666666666666666,1,1,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C018,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C019,S017,2,0.0,1,1,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C020,S017,2,0.3333333333333333,1,1,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C021,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C022,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C023,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C024,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C025,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C026,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C027,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C028,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C029,S017,0,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C030,S017,1,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C031,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C032,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C033,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C034,S017,1,0.3333333333333333,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C035,S017,1,0.0,0,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C036,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C037,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C038,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C039,S017,0,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S017,C040,S017,1,0.0,1,0,82,84,88,70,75,35,93,94.0,72.33333333333333,79.10000000000001,60.7,77.2
S018,C001,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C002,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C003,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C004,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C005,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C006,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C007,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C008,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C009,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C010,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C011,S018,2,0.3333333333333333,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C012,S018,2,0.0,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C013,S018,2,0.0,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C014,S018,2,0.0,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C015,S018,2,0.0,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C016,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C017,S018,1,0.3333333333333333,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C018,S018,3,0.3333333333333333,1,1,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C019,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C020,S018,1,0.3333333333333333,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C021,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C022,S018,0,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C023,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C024,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C025,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C026,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C027,S018,1,0.0,1,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C028,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C029,S018,0,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
S018,C030,S018,1,0.0,0,0,84,82,78,68,86,40,88,87.0,73.0,84.39999999999999,59.8,72.0
